movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,country_1,country_2,country_3,studio,director,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,awards,contract_price,studio_score,price_class,writer_1,writer_2,actor_1,actor_2,actor_3,description,storyline
tt3263904,Sully,2016,09-09-2016,96,PG-13,PG-13,7.4,211775,453,406,60000000,125070033,240797623,3525,3955,USA,,,WB,Clint Eastwood,Biography,Drama,,,,,,,Nominated for 1 Oscar.,2295,10,1,Todd Komarnicki,Chesley Sullenberger,Tom Hanks,Aaron Eckhart,Valerie Mahaffey,"The story of Chesley ""Sully"" Sullenberger (Tom Hanks), an American pilot who became a hero after landing his damaged plane on the Hudson River in order to save the flight's passengers and crew.","On Thursday, January 15, 2009, the world witnessed the ""Miracle on the Hudson"" when pilot Chesley""Sully"" Sullenberger (Tom Hanks) glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all one hundred fifty-five aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and his career."
tt4832640,Sultan,2016,07-06-2016,170,NC-17,Unrat,7.1,34350,148,39,13430000,6200000,92539463,282,283,Ind,,,Yash,Ali Abbas Zafar,Action,Drama,Sport,,,,,,15 wins & 16 nominations.,2095,2,1,Ali Abbas Zafar,,Randeep Hooda,Salman Khan,Anushka Sharma,"Sultan is a classic underdog tale about a wrestler's journey, looking for a comeback by defeating all odds.","Sultan is a story of Sultan Ali Khan - a local wrestling champion with the world at his feet as he dreams of representing India at the Olympics. It's a story of Aarfa - a feisty young girl from the same small town as Sultan with her own set of dreams. When the 2 local wrestling legends lock horns, romance blossoms and their dreams and aspirations become intertwined and aligned. However, the path to glory is a rocky one and one must fall several times before one stands victorious - More often than not, this"
tt0448134,Sunshine,2007,07-27-2007,107,R,R,7.2,223379,867,270,.,3675753,32017803,10,461,UK,USA,,Fox Searchlight,Danny Boyle,Sci-Fi,Thriller,,,,,,,1 win & 18 nominations.,2145,4,1,Alex Garland,,Cliff Curtis,Chipo Chung,Cillian Murphy,A team of international astronauts are sent on a dangerous mission to reignite the dying Sun with a nuclear fission bomb in 2057.,"50 years into the future, the Sun begins to die, and Earth is dying as a result. A team of astronauts is sent to revive the Sun - but the mission fails. Seven years later, a new team is sent to finish the mission as mankind's last hope."
tt0862846,Sunshine Cleaning,2008,04-17-2009,91,R,R,6.8,67720,142,200,8000000,12062558,16580250,4,642,USA,,,Over.,Christine Jeffs,Comedy,Drama,,,,,,,2 wins & 6 nominations.,2095,2,1,Megan Holley,,Amy Adams,Emily Blunt,Alan Arkin,"In order to raise the tuition to send her young son to private school, a mom starts an unusual business -- a biohazard removal/crime scene clean-up service -- with her unreliable sister.","A family. Rose and Norah, in Albuquerque, lost their mother when they were young. Rose is responsible - a housecleaner, raising her seven-year-old son Oscar. She's also having an affair with Mac, a married cop, her high-school sweetheart. Norah can't hold a job. Their dad, Joe, is quirky. When Oscar is expelled for odd behavior, Rose wants to earn enough to send him to private school. Mac suggests she clean up after crime scenes, suicides, and deaths that go undiscovered for awhile. Rose enlists Norah, and"
tt1650062,Super 8,2011,06-10-2011,112,PG-13,PG-13,7,324175,883,557,50000000,127004179,260095986,3379,3424,USA,,,Paramount,J.J. Abrams,Mystery,Sci-Fi,Thriller,,,,,,11 wins & 70 nominations.,2295,10,1,J.J. Abrams,,Joel Courtney,Jessica Tuck,Joel McKinnon Miller,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.","SPOILER: In the summer of 1979, a group of friends in a small Ohio town witness a catastrophic train crash while making a super 8 movie and soon suspect that it was not an accident. Shortly after, unusual disappearances and inexplicable events begin to take place in town, and the local Deputy tries to uncover the truth - something more terrifying than any of them could have imagined."
tt0829482,Superbad,2007,08-17-2007,113,R,R,7.6,493591,619,265,20000000,121463226,169871719,2948,3069,USA,,,Sony Pictures/Columbia,Greg Mottola,Comedy,,,,,,,,11 wins & 24 nominations.,2600,6,10,Seth Rogen,Evan Goldberg,Jonah Hill,Michael Cera,Christopher Mintz-Plasse,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,"Seth and Evan are best friends, inseparable, navigating the last weeks of high school. Usually shunned by the popular kids, Seth and Evan luck into an invitation to a party, and spend a long day, with the help of their nerdy friend Fogell, trying to score enough alcohol to lubricate the party and inebriate two girls, Jules and Becca, so they can kick-start their sex lives and go off to college with a summer full of experience and new skills. Their quest is complicated by Fogell's falling in with two inept c"
tt0426592,Superhero Movie,2008,03-28-2008,75,PG-13,PG-13,4.5,60799,185,121,35000000,25881068,71239186,2960,2965,USA,,,MGM/W,Craig Mazin,Action,Comedy,,,,,,,1 win.,2145,4,1,Craig Mazin,,Drake Bell,Sara Paxton,Christopher McDonald,"Orphaned high school student Rick Riker is bitten by a radioactive dragonfly, develops super powers (except for the ability to fly), and becomes a hero.","Orphaned high school student Rick Riker is bitten by a radioactive dragonfly, develops super powers (except for the ability to fly), and becomes a hero."
tt0348150,Superman Returns,2006,06-28-2006,154,PG-13,PG-13,6,263165,2399,443,270000000,200081192,391081192,4065,4065,USA,,,WB,Bryan Singer,Action,Sci-Fi,,,,,,,Nominated for 1 Oscar.,2295,10,1,Michael Dougherty,Dan Harris,Brandon Routh,Kate Bosworth,Kevin Spacey,"Superman returns to Earth after spending five years in space examining his homeworld Krypton. But he finds things have changed while he was gone, and he must once again prove himself important to the world.","Following a mysterious absence of several years, the Man of Steel comes back to Earth in the epic action-adventure Superman Returns, a soaring new chapter in the saga of one of the world's most beloved superheroes. While an old enemy plots to render him powerless once and for all, Superman faces the heartbreaking realization that the woman he loves, Lois Lane, has moved on with her life. Or has she? Superman's bittersweet return challenges him to bridge the distance between them while finding a place in a s"
tt0423294,Surf's Up,2007,06-08-2007,85,PG,PG,6.7,64429,124,158,100000000,58867694,149044471,3528,3531,USA,,,Sony Pictures/Columbia,Ash Brannon,Animation,Comedy,Family,Sport,,,,,Nominated for 1 Oscar.,2385,10,3,Don Rhymer,Ash Brannon,Shia LaBeouf,Jeff Bridges,Zooey Deschanel,"A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick.","This story follows a teenage rock hopper penguin named Cody Maverick from his hometown of Shiverpool, Antarctica, where all of the other penguins think he's nothing but a surfing fool, to the ""Big Z Memorial Surf Off"" on Pen Gu Island. Young Cody is determined to win the most important competition in the world of penguin surfing in honor of ""Big Z,"" a deceased surfing legend whom he has idolized since childhood. But the waves in Pen Gu are different than in Shiverpool, and the competition is steep. The curr"
tt0986263,Surrogates,2009,09-25-2009,89,PG-13,PG-13,6.3,164666,270,268,80000000,38577772,122444772,2951,2992,USA,,,BUENA VISTA,Jonathan Mostow,Action,Sci-Fi,Thriller,,,,,,,2295,10,1,Michael Ferris,John Brancato,Bruce Willis,Radha Mitchell,Rosamund Pike,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.","People are living their lives remotely from the safety of their own homes via robotic surrogates -- sexy, physically perfect mechanical representations of themselves. It's an ideal world where crime, pain, fear and consequences don't exist. When the first murder in years jolts this utopia, FBI agent Greer discovers a vast conspiracy behind the surrogate phenomenon and must abandon his own surrogate, risking his life to unravel the mystery."
tt1034415,Suspiria,2018,11-02-2018,152,R,R,6.8,46628,509,330,20000000,2483472,7942093,2,311,Ita,USA,,Amazon,Luca Guadagnino,Fantasy,Horror,Mystery,Thriller,,,,,24 wins & 67 nominations.,2145,4,1,Dario Argento,Daria Nicolodi,Chlo　 Grace Moretz,Tilda Swinton,Doris Hick,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.","Susie Bannion is a young American ballerina who travels to Berlin to study dancing at the Markos Tanz Company, one of the world's most renowned schools under Madame Blanc's management. On her very first day, one of the students who had been recently expelled from the school is murdered. As this appalling happening does not seem to be an isolated occurrence, the brilliant new student soon begins to suspect that the school might be involved in the homicide. Her mistrust heightens when Sarah, one of the girls"
tt0408236,Sweeney Todd: The Demon Barber of Fleet Stre,2007,12-21-2007,116,R,R,7.3,327790,814,384,50000000,52898073,152523164,1249,1507,USA,UK,,P/DW,Tim Burton,Drama,Horror,Musical,Thriller,,,,,Won 1 Oscar.,2235,4,3,John Logan,Hugh Wheeler,Johnny Depp,Helena Bonham Carter,Alan Rickman,"The infamous story of Benjamin Barker, aka Sweeney Todd, who sets up a barber shop in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett.","In the Victorian London, the barber Benjamin Barker is married to the gorgeous Lucy and they have a lovely child, Johanna. The beauty of Lucy attracts the attention of the corrupt Judge Turpin, who falsely accuses the barber of a crime that he did not commit and abuses Lucy later after gaining custody of her. After fifteen years in exile, Benjamin returns to London under the new identity of Sweeney Todd, seeking revenge against Turpin. He meets the widow Mrs. Lovett who is the owner of a meat pie shop who t"
tt4034354,Swiss Army Man,2016,07-01-2016,97,R,R,7,95498,335,282,3000000,4210454,4935501,3,636,USA,Sweden,,A24,Dan Kwan,Comedy,Drama,Fantasy,Romance,,,,,7 wins & 30 nominations.,2145,4,1,Daniel Scheinert,Dan Kwan,Paul Dano,Daniel Radcliffe,Mary Elizabeth Winstead,A hopeless man stranded on a deserted island befriends a dead body and together they go on a surreal journey to get home.,"Hank, stranded on a deserted island and about to kill himself, notices a corpse washed up on the beach. He befriends it, naming it Manny, only to discover that his new friend can talk and has a myriad of supernatural abilities...which may help him get home."
tt0815244,Sydney White,2007,09-21-2007,108,PG-13,PG-13,6.2,44251,55,71,16500000,11892415,13620075,2104,2106,USA,,,Universal,Joe Nussbaum,Comedy,Drama,Romance,,,,,,,2145,4,1,Chad Gomez Creasey,,Amanda Bynes,Sara Paxton,Matt Long,A modern retelling of Snow White set against students in their freshman year of college in the greek system.,"This modern retelling of the classic fairytale follows a beautiful college freshman as she pledges her late mother's once dignified sorority. But after discovering that today's sisterhood is not what it used to be, Sydney finds her new home away from home with seven outcasts. With the help of her socially challenged new friends, Sydney will take on the reigning campus queen to attempt to transform the school's misguided social hierarchy."
tt0383028,"Synecdoche, New York",2008,11-21-2008,124,R,R,7.6,74670,307,249,20000000,3083538,4580758,9,119,USA,,,SPC,Charlie Kaufman,Comedy,Drama,,,,,,,8 wins & 29 nominations.,2145,4,1,Charlie Kaufman,,Philip Seymour Hoffman,Catherine Keener,Sadie Goldstein,"A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.","Theater director Caden Cotard is mounting a new play. Fresh off of a successful production of Death of a Salesman, he has traded in the suburban blue-hairs and regional theater of Schenectady for the cultured audiences and bright footlights of Broadway. Armed with a MacArthur grant and determined to create a piece of brutal realism and honesty, something into which he can put his whole self, he gathers an ensemble cast into a warehouse in Manhattan's theater district. He directs them in a celebration of the"
