customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,ClusterHierarchical,ClusterKmeans,movie_watched,scribe_total,movie_watched_no_dup
C7571,M,51,50대,M,N,관악구,2017,47,3,16,10,14
C7572,M,22,20대,S,N,강남구,2017,13,5,16,11,13
C7573,M,33,30대,S,N,서초구,2017,62,3,21,14,19
C7574,M,24,20대,M,Y,서초구,2017,64,3,43,21,30
C7575,F,45,40대,M,Y,광진구,2017,94,1,31,19,22
C7576,F,36,30대,M,Y,마포구,2017,94,1,34,18,25
C7577,M,37,30대,S,N,마포구,2017,97,1,24,16,17
C7578,F,19,10대,S,N,송파구,2017,73,4,20,14,17
C7579,F,63,60대,M,N,송파구,2017,86,2,18,14,17
C7580,F,20,20대,M,Y,용산구,2017,8,5,42,20,27
C7581,M,21,20대,S,N,서대문구,2017,2,4,20,16,17
C7582,F,42,40대,M,Y,용산구,2017,40,2,38,17,27
C7583,F,43,40대,M,Y,동작구,2017,48,3,33,21,21
C7584,M,24,20대,M,N,광진구,2017,76,4,15,11,14
C7585,F,25,20대,M,Y,서대문구,2017,77,4,29,16,19
C7586,F,36,30대,M,N,마포구,2017,91,1,19,12,15
C7587,F,37,30대,M,Y,마포구,2017,94,1,40,19,26
C7588,M,38,30대,M,N,동작구,2017,56,3,22,14,18
C7589,M,49,40대,M,Y,강남구,2017,30,2,38,20,25
C7590,M,50,50대,M,N,강남구,2017,26,2,22,19,20
C7591,F,41,40대,M,N,서대문구,2017,39,2,30,18,24
C7592,F,42,40대,M,Y,강남구,2017,29,2,29,19,22
C7593,F,33,30대,M,N,마포구,2017,91,1,23,12,17
C7594,F,24,20대,S,N,광진구,2017,75,4,27,17,22
C7595,F,45,40대,M,Y,서대문구,2017,41,2,31,18,21
C7596,M,36,30대,M,N,마포구,2017,95,1,23,13,19
C7597,F,27,20대,M,N,용산구,2017,7,5,24,14,20
C7598,F,28,20대,M,Y,송파구,2017,77,4,22,13,17
C7599,F,49,40대,M,N,양천구,2017,99,1,25,16,21
C7600,F,30,30대,M,Y,동작구,2017,58,3,33,19,18
C7601,M,21,20대,M,Y,강남구,2017,11,5,24,15,18
C7602,M,22,20대,S,N,강남구,2017,13,5,19,15,16
C7603,M,33,30대,M,Y,광진구,2017,71,4,28,15,20
C7604,F,18,10대,S,N,용산구,2017,15,5,24,14,21
C7605,F,35,30대,M,N,관악구,2017,66,3,20,13,16
C7606,F,19,10대,S,N,서초구,2017,60,3,13,10,13
C7607,M,27,20대,M,Y,송파구,2017,76,4,24,15,21
C7608,M,48,40대,M,Y,관악구,2017,65,3,29,18,25
C7609,F,59,50대,M,Y,용산구,2017,32,2,36,21,25
C7610,M,40,40대,S,N,관악구,2017,62,3,15,13,13
C7611,M,31,30대,S,N,강남구,2017,22,5,16,11,13
C7612,M,42,40대,M,Y,마포구,2017,95,1,33,18,25
C7613,F,23,20대,S,N,용산구,2017,4,5,18,12,17
C7614,M,44,40대,M,Y,용산구,2017,42,2,36,20,24
C7615,M,25,20대,M,Y,서대문구,2017,9,4,32,18,20
C7616,F,46,40대,M,N,강남구,2017,25,2,19,12,14
C7617,F,27,20대,M,Y,마포구,2017,92,1,45,21,27
C7618,F,28,20대,S,N,강남구,2017,14,5,29,15,18
C7619,M,29,20대,S,N,강남구,2017,13,5,20,15,17
C7620,M,20,20대,S,N,강남구,2017,13,5,19,14,18
C7621,F,31,30대,M,N,송파구,2017,80,4,17,10,16
C7622,M,52,50대,M,N,양천구,2017,50,1,14,10,10
C7623,M,23,20대,S,N,양천구,2017,89,1,19,11,16
C7624,F,44,40대,M,N,양천구,2017,99,1,27,16,19
C7625,M,25,20대,M,Y,마포구,2017,92,1,25,15,19
C7626,M,46,40대,M,N,강남구,2017,23,2,19,14,19
C7627,F,27,20대,M,Y,강남구,2017,11,5,39,19,25
C7628,M,58,50대,S,N,강남구,2017,28,2,18,13,15
C7629,M,29,20대,M,N,서대문구,2017,10,4,21,15,16
C7630,F,30,30대,S,N,강남구,2017,24,5,22,17,18
C7631,M,21,20대,M,Y,서대문구,2017,9,4,33,18,22
C7632,M,32,30대,M,N,용산구,2017,6,5,22,14,17
C7633,F,33,30대,M,Y,서대문구,2017,82,4,37,18,22
C7634,F,24,20대,M,N,양천구,2017,53,1,16,12,15
C7635,M,45,40대,M,Y,강남구,2017,30,2,41,16,25
C7636,M,46,40대,S,N,광진구,2017,69,1,21,15,20
C7637,M,27,20대,M,Y,송파구,2017,76,4,32,17,23
C7638,F,48,40대,S,N,동작구,2017,57,3,20,13,15
C7639,F,59,50대,M,N,광진구,2017,87,1,24,16,22
C7640,M,20,20대,S,N,서대문구,2017,2,4,15,13,14
C7641,F,41,40대,S,N,용산구,2017,33,2,27,17,22
C7642,M,22,20대,M,N,강남구,2017,12,5,14,11,12
C7643,M,23,20대,M,Y,송파구,2017,76,4,28,16,23
C7644,M,34,30대,M,Y,관악구,2017,65,3,38,20,27
C7645,F,55,50대,M,N,송파구,2017,86,2,14,12,13
C7646,M,46,40대,M,Y,양천구,2017,49,1,28,18,25
C7647,M,37,30대,S,N,송파구,2017,69,4,15,15,14
C7648,F,48,40대,S,N,광진구,2017,67,1,22,16,19
C7649,F,59,50대,M,N,광진구,2017,87,1,27,15,24
C7650,M,20,20대,S,N,송파구,2017,72,4,16,12,16
C7651,F,21,20대,S,N,양천구,2017,55,1,23,15,20
C7652,M,22,20대,S,N,서대문구,2017,2,4,23,16,21
C7653,F,43,40대,M,N,광진구,2017,67,1,19,13,18
C7654,M,24,20대,M,N,서대문구,2017,10,4,18,12,17
C7655,F,35,30대,S,N,동작구,2017,57,3,19,14,15
C7656,F,46,40대,S,N,마포구,2017,98,1,17,12,13
C7657,F,37,30대,S,N,서대문구,2017,3,4,23,17,20
C7658,F,38,30대,S,N,양천구,2017,98,1,26,17,20
C7659,F,66,60대,S,N,광진구,2017,87,1,14,10,14
C7660,M,20,20대,S,N,강남구,2017,13,5,15,14,13
C7661,M,21,20대,M,N,용산구,2017,10,5,22,15,16
C7662,F,22,20대,M,N,광진구,2017,93,4,19,14,16
C7663,M,33,30대,M,Y,용산구,2017,16,5,31,15,24
C7664,M,34,30대,M,Y,용산구,2017,16,5,26,17,23
C7665,F,45,40대,M,Y,동작구,2017,48,3,38,22,30
C7666,M,46,40대,M,N,송파구,2017,69,4,17,12,13
C7667,F,37,30대,S,N,광진구,2017,68,4,29,17,22
C7668,M,48,40대,M,N,동작구,2017,56,3,21,15,19
C7669,F,29,20대,M,N,용산구,2017,7,5,23,15,20
C7670,M,40,40대,M,Y,용산구,2017,42,2,36,20,28
C7671,F,41,40대,M,Y,서초구,2017,66,3,27,14,21
C7672,M,32,30대,S,N,서초구,2017,62,3,15,13,14
C7673,F,23,20대,M,N,송파구,2017,78,4,18,11,17
C7674,M,44,40대,M,N,송파구,2017,69,4,8,8,6
C7675,F,35,30대,S,N,서초구,2017,63,3,21,17,17
C7676,F,26,20대,S,N,송파구,2017,73,4,21,14,18
C7677,M,27,20대,M,Y,송파구,2017,76,4,32,18,22
C7678,F,58,50대,M,N,마포구,2017,84,1,15,11,14
C7679,M,65,60대,S,N,양천구,2017,84,1,19,13,17
C7680,M,50,50대,M,N,용산구,2017,26,2,20,11,17
C7681,F,41,40대,S,N,송파구,2017,67,4,20,14,20
C7682,F,22,20대,M,Y,송파구,2018,77,4,18,9,16
C7683,F,43,40대,M,Y,송파구,2018,38,4,12,9,11
C7684,F,24,20대,M,Y,용산구,2018,8,5,17,9,13
C7685,F,45,40대,S,Y,마포구,2018,98,1,16,10,12
C7686,M,26,20대,S,N,용산구,2018,1,5,11,8,10
C7687,F,27,20대,M,Y,서대문구,2018,77,4,16,8,14
C7688,F,48,40대,M,Y,강남구,2018,29,2,16,9,13
C7689,M,49,40대,M,Y,강남구,2018,30,2,15,9,14
C7690,F,30,30대,M,Y,마포구,2018,94,1,18,9,13
C7691,F,51,50대,M,Y,용산구,2018,32,2,18,10,17
C7692,M,22,20대,M,N,양천구,2018,88,1,7,5,6
C7693,F,53,50대,S,N,광진구,2018,87,1,6,5,5
C7694,F,24,20대,M,N,서대문구,2018,78,4,11,9,10
C7695,F,35,30대,M,N,마포구,2018,91,1,9,7,9
C7696,F,46,40대,M,N,서대문구,2018,39,2,11,8,11
C7697,M,27,20대,S,N,강남구,2018,13,5,10,6,8
C7698,M,28,20대,S,N,광진구,2018,74,4,9,6,7
C7699,M,29,20대,S,N,용산구,2018,1,5,10,7,9
C7700,M,40,40대,M,Y,용산구,2018,42,2,12,9,10
C7701,M,21,20대,S,N,용산구,2018,1,5,9,6,6
C7702,F,52,50대,S,N,양천구,2018,51,1,10,6,9
C7703,F,43,40대,M,N,용산구,2018,39,2,12,7,10
C7704,M,54,50대,M,N,서초구,2018,47,3,9,6,8
C7705,M,35,30대,S,N,양천구,2018,97,1,10,9,10
C7706,F,56,50대,M,N,강남구,2018,27,2,10,7,9
C7707,M,27,20대,M,Y,서대문구,2018,9,4,15,7,8
C7708,M,48,40대,S,N,강남구,2018,23,2,5,5,5
C7709,F,29,20대,S,N,강남구,2018,14,5,12,7,11
C7710,F,20,20대,S,N,서초구,2018,60,3,12,8,11
C7711,F,31,30대,M,Y,마포구,2018,94,1,13,8,11
C7712,F,32,30대,M,Y,강남구,2018,18,5,16,9,13
C7713,F,33,30대,M,Y,송파구,2018,82,4,13,8,11
C7714,F,44,40대,M,Y,서대문구,2018,41,2,11,9,9
C7715,F,25,20대,S,N,강남구,2018,14,5,12,9,11
C7716,F,26,20대,M,N,마포구,2018,90,1,9,7,7
C7717,M,37,30대,S,N,서대문구,2018,5,4,14,8,9
C7718,M,38,30대,S,N,서초구,2018,62,3,6,5,6
C7719,F,49,40대,M,N,서초구,2018,63,3,9,6,8
C7720,M,20,20대,M,N,마포구,2018,88,1,5,4,5
C7721,M,21,20대,M,N,서대문구,2018,10,4,6,5,5
C7722,M,22,20대,S,N,양천구,2018,89,1,10,7,7
C7723,F,23,20대,S,N,서초구,2018,60,3,10,7,10
C7724,M,24,20대,S,N,용산구,2018,1,5,11,9,10
C7725,M,35,30대,S,N,서초구,2018,62,3,5,5,5
C7726,M,26,20대,M,Y,용산구,2018,9,5,20,10,16
C7727,M,47,40대,M,Y,강남구,2018,30,2,12,8,10
C7728,F,38,30대,S,N,송파구,2018,79,4,11,8,10
C7729,F,66,60대,M,N,용산구,2018,35,2,8,6,8
C7730,F,40,40대,M,Y,관악구,2018,66,3,14,10,13
C7731,F,51,50대,M,N,송파구,2018,86,2,4,3,4
C7732,M,32,30대,M,N,강남구,2018,19,5,9,7,9
C7733,F,23,20대,M,N,동작구,2018,53,3,12,7,11
C7734,M,24,20대,S,N,송파구,2018,72,4,5,4,4
C7735,M,55,50대,M,N,서대문구,2018,45,2,5,5,5
C7736,F,46,40대,M,N,용산구,2018,39,2,10,7,10
C7737,F,37,30대,M,N,광진구,2018,68,4,9,6,9
C7738,F,38,30대,S,N,용산구,2018,3,5,13,11,11
C7739,F,59,50대,M,N,관악구,2018,47,3,14,9,11
C7740,F,40,40대,M,Y,동작구,2018,48,3,14,9,13
C7741,M,21,20대,M,N,동작구,2018,53,3,18,12,12
C7742,F,32,30대,S,N,송파구,2018,79,4,12,6,11
C7743,F,23,20대,M,N,강남구,2018,12,5,10,8,8
C7744,F,24,20대,S,N,강남구,2018,14,5,10,9,10
C7745,F,45,40대,M,Y,양천구,2018,49,1,11,6,8
C7746,M,46,40대,M,Y,동작구,2018,48,3,16,9,14
C7747,F,37,30대,S,N,광진구,2018,68,4,9,6,9
C7748,F,58,50대,M,Y,관악구,2018,47,3,16,9,13
C7749,M,65,60대,S,N,용산구,2018,36,2,7,5,6
C7750,M,30,30대,M,N,마포구,2018,95,1,10,7,8
C7751,M,31,30대,M,Y,강남구,2018,20,5,18,9,13
C7752,M,22,20대,M,Y,강남구,2018,11,5,14,9,11
C7753,M,33,30대,M,Y,용산구,2018,16,5,13,10,10
C7754,M,24,20대,S,N,강남구,2018,13,5,6,6,6
C7755,F,55,50대,S,N,광진구,2018,87,1,10,6,10
C7756,F,46,40대,M,Y,강남구,2018,29,2,11,7,11
C7757,F,47,40대,S,N,강남구,2018,24,2,12,9,10
C7758,M,28,20대,M,Y,마포구,2018,92,1,19,9,16
C7759,M,61,60대,S,N,강남구,2018,28,2,14,9,9
C7760,F,50,50대,S,N,송파구,2018,86,2,8,6,7
C7761,F,51,50대,S,N,송파구,2018,86,2,11,6,10
C7762,M,52,50대,S,N,용산구,2018,36,2,9,9,9
C7763,F,23,20대,S,N,송파구,2018,73,4,13,9,10
C7764,F,24,20대,M,Y,용산구,2018,8,5,14,7,12
C7765,M,35,30대,S,N,강남구,2018,22,5,8,5,7
C7766,M,46,40대,S,N,서초구,2018,62,3,7,5,7
C7767,M,37,30대,M,N,서대문구,2018,5,4,8,7,8
C7768,F,58,50대,M,Y,서대문구,2018,37,2,15,8,11
C7769,M,39,30대,S,N,용산구,2018,21,5,10,7,8
C7770,F,40,40대,M,Y,동작구,2018,48,3,14,10,14
C7771,M,41,40대,M,N,동작구,2018,56,3,11,8,9
C7772,F,52,50대,M,Y,용산구,2018,32,2,18,9,17
C7773,M,43,40대,M,Y,용산구,2018,42,2,11,8,10
C7774,F,54,50대,M,N,강남구,2018,27,2,8,7,8
C7775,M,35,30대,M,N,서대문구,2018,5,4,14,9,9
C7776,F,36,30대,M,Y,광진구,2018,94,4,16,9,11
C7777,M,47,40대,M,N,광진구,2018,70,1,9,6,9
C7778,F,58,50대,M,N,강남구,2018,27,2,15,9,11
C7779,F,49,40대,M,Y,강남구,2018,29,2,10,8,10
C7780,F,20,20대,M,Y,용산구,2018,8,5,20,10,18
C7781,M,51,50대,M,N,마포구,2018,84,1,4,4,4
C7782,M,32,30대,M,N,강남구,2018,19,5,12,6,10
C7783,M,43,40대,M,Y,관악구,2018,65,3,17,10,17
C7784,F,24,20대,S,N,마포구,2018,90,1,10,8,9
C7785,M,45,40대,M,Y,강남구,2018,30,2,15,8,13
C7786,M,56,50대,M,Y,광진구,2018,83,1,13,8,13
C7787,M,37,30대,M,N,강남구,2018,19,5,10,6,10
C7788,F,38,30대,S,N,관악구,2018,63,3,8,5,6
C7789,F,39,30대,M,Y,송파구,2018,82,4,14,9,13
C7790,M,20,20대,S,N,송파구,2018,72,4,10,9,9
C7791,F,51,50대,M,N,동작구,2018,51,3,7,5,7
C7792,F,52,50대,M,N,송파구,2018,86,2,11,8,11
C7793,F,53,50대,M,Y,강남구,2018,32,2,10,7,8
C7794,F,34,30대,M,Y,강남구,2018,18,5,20,10,16
C7795,F,35,30대,S,N,광진구,2018,68,4,12,7,11
C7796,M,36,30대,S,N,용산구,2018,21,5,7,6,6
C7797,F,47,40대,M,N,강남구,2018,25,2,8,7,8
C7798,F,48,40대,M,Y,마포구,2018,94,1,11,9,11
C7799,M,66,60대,S,N,송파구,2018,85,2,7,4,7
C7800,F,40,40대,S,N,서대문구,2018,34,2,11,7,10
C7801,M,31,30대,M,Y,용산구,2018,16,5,12,9,11
C7802,M,32,30대,M,Y,서대문구,2018,81,4,14,9,11
C7803,M,23,20대,M,N,용산구,2018,10,5,5,4,5
C7804,F,54,50대,S,N,강남구,2018,28,2,7,4,7
C7805,M,25,20대,S,N,강남구,2018,13,5,11,9,10
C7806,F,36,30대,M,N,관악구,2018,66,3,9,8,9
C7807,M,57,50대,M,N,용산구,2018,26,2,7,7,6
C7808,F,38,30대,M,N,동작구,2018,57,3,7,5,6
C7809,F,39,30대,S,N,송파구,2018,79,4,14,10,13
C7810,F,40,40대,M,Y,용산구,2018,40,2,12,9,11
C7811,F,21,20대,M,N,양천구,2018,53,1,18,9,16
C7812,F,52,50대,M,Y,동작구,2018,51,3,14,8,14
C7813,F,33,30대,M,N,강남구,2018,25,5,8,7,8
C7814,F,24,20대,S,N,광진구,2018,75,4,14,9,10
C7815,M,45,40대,M,N,관악구,2018,56,3,10,6,10
C7816,F,46,40대,M,N,용산구,2018,39,2,17,9,14
C7817,F,37,30대,S,N,광진구,2018,68,4,15,9,12
C7818,M,38,30대,M,Y,송파구,2018,81,4,15,9,12
C7819,F,65,60대,M,N,송파구,2018,86,2,10,6,9
C7820,M,40,40대,S,N,서대문구,2018,34,2,9,6,9
C7821,F,21,20대,S,N,송파구,2018,73,4,8,4,7
C7822,M,22,20대,S,N,용산구,2018,1,5,11,8,9
C7823,M,43,40대,M,N,용산구,2018,43,2,16,8,12
C7824,M,24,20대,M,N,강남구,2018,12,5,13,11,12
C7825,F,35,30대,S,N,양천구,2018,98,1,12,7,12
C7826,M,46,40대,M,Y,강남구,2018,30,2,9,8,9
C7827,F,37,30대,S,N,송파구,2018,79,4,8,7,7
C7828,F,38,30대,S,N,관악구,2018,63,3,4,3,4
C7829,F,59,50대,M,N,광진구,2018,87,1,19,10,16
C7830,F,20,20대,M,N,서대문구,2018,78,4,11,8,9
C7831,M,21,20대,M,Y,양천구,2018,59,1,18,9,14
C7832,F,22,20대,M,Y,강남구,2018,11,5,16,10,11
C7833,M,23,20대,S,N,광진구,2018,74,4,12,6,11
C7834,M,44,40대,M,Y,송파구,2018,38,4,12,9,12
C7835,M,45,40대,M,Y,동작구,2018,48,3,18,9,14
C7836,F,56,50대,M,Y,용산구,2018,32,2,14,7,13
C7837,F,27,20대,M,Y,광진구,2018,93,4,17,10,14
C7838,F,48,40대,M,Y,용산구,2018,40,2,16,8,16
C7839,M,59,50대,M,N,동작구,2018,50,3,12,10,11
C7840,M,50,50대,M,Y,강남구,2018,31,2,13,9,12
C7841,M,31,30대,S,N,강남구,2018,22,5,13,10,12
C7842,F,52,50대,M,Y,송파구,2018,37,2,13,7,12
C7843,M,33,30대,M,Y,양천구,2018,59,1,16,10,14
C7844,M,54,50대,M,Y,용산구,2018,31,2,20,9,14
C7845,M,25,20대,S,N,강남구,2018,13,5,14,8,11
C7846,M,46,40대,M,N,용산구,2018,43,2,9,7,8
C7847,M,47,40대,M,Y,관악구,2018,65,3,10,7,9
C7848,F,48,40대,M,N,송파구,2018,67,4,8,6,8
C7849,M,29,20대,S,N,관악구,2018,61,3,5,5,4
C7850,F,20,20대,S,N,용산구,2018,4,5,6,3,5
C7851,M,18,10대,S,N,관악구,2018,61,3,10,7,7
C7852,M,42,40대,M,Y,강남구,2018,30,2,14,8,10
C7853,F,23,20대,M,N,용산구,2018,7,5,9,6,9
C7854,M,44,40대,M,Y,서초구,2018,65,3,14,7,13
C7855,M,55,50대,S,N,강남구,2018,28,2,7,4,5
C7856,M,46,40대,M,N,강남구,2018,23,2,7,7,5
C7857,M,27,20대,M,Y,마포구,2018,92,1,17,10,15
C7858,F,48,40대,M,Y,광진구,2018,94,1,13,7,10
C7859,F,49,40대,M,Y,강남구,2018,29,2,17,10,13
C7860,F,20,20대,S,N,양천구,2018,55,1,13,9,12
C7861,M,51,50대,S,N,광진구,2018,85,1,5,5,5
C7862,F,19,10대,S,N,광진구,2018,73,4,11,8,9
C7863,F,23,20대,M,N,송파구,2018,78,4,12,7,11
C7864,M,24,20대,M,N,마포구,2018,88,1,11,9,10
C7865,F,35,30대,M,N,마포구,2018,91,1,8,5,8
C7866,F,46,40대,S,N,용산구,2018,33,2,13,8,13
C7867,M,37,30대,M,N,동작구,2018,56,3,4,3,4
C7868,F,38,30대,M,N,마포구,2018,91,1,5,5,4
C7869,F,66,60대,M,N,마포구,2018,84,1,8,7,8
C7870,F,30,30대,M,N,강남구,2018,25,5,14,10,12
C7871,M,21,20대,M,N,용산구,2018,10,5,10,7,7
C7872,F,32,30대,S,N,광진구,2018,68,4,5,5,5
C7873,M,23,20대,M,N,강남구,2018,12,5,6,5,5
C7874,F,24,20대,M,N,관악구,2018,52,3,10,7,10
C7875,F,35,30대,S,N,용산구,2018,3,5,10,9,9
C7876,F,26,20대,M,N,동작구,2018,53,3,10,7,8
C7877,F,47,40대,M,N,관악구,2018,63,3,9,6,9
C7878,F,58,50대,S,N,송파구,2018,86,2,9,7,9
C7879,M,39,30대,S,N,강남구,2018,22,5,13,7,9
C7880,M,50,50대,M,Y,양천구,2018,49,1,16,8,12
C7881,M,21,20대,S,N,광진구,2018,74,4,9,6,9
C7882,M,42,40대,M,N,동작구,2018,56,3,8,6,8
C7883,M,23,20대,S,N,마포구,2018,89,1,9,6,7
C7884,M,24,20대,S,N,양천구,2018,89,1,5,4,5
C7885,M,55,50대,S,N,서대문구,2018,34,2,8,6,7
C7886,M,36,30대,M,Y,용산구,2018,16,5,15,8,9
C7887,F,27,20대,M,Y,동작구,2018,52,3,14,9,13
C7888,M,38,30대,S,N,서대문구,2018,5,4,7,6,5
C7889,F,65,60대,M,N,양천구,2018,84,1,7,6,7
C7890,F,40,40대,M,Y,강남구,2018,29,2,13,9,12
C7891,F,31,30대,M,Y,서초구,2018,66,3,21,11,15
C7892,M,32,30대,M,Y,서초구,2018,65,3,21,10,13
C7893,F,23,20대,S,N,용산구,2018,4,5,10,7,10
C7894,F,24,20대,M,Y,양천구,2018,59,1,13,8,10
C7895,F,35,30대,M,N,마포구,2018,91,1,10,7,9
C7896,M,36,30대,M,Y,양천구,2018,59,1,12,8,10
C7897,F,57,50대,M,N,관악구,2018,47,3,10,7,9
C7898,M,48,40대,M,N,강남구,2018,23,2,13,8,10
C7899,M,29,20대,M,Y,광진구,2018,76,4,12,8,9
C7900,F,30,30대,M,Y,용산구,2018,17,5,16,11,14
C7901,F,51,50대,M,N,강남구,2018,27,2,10,7,8
C7902,M,32,30대,M,N,강남구,2018,19,5,7,6,7
C7903,M,23,20대,S,N,양천구,2018,89,1,7,7,7
C7904,F,19,10대,S,N,서대문구,2018,2,4,11,6,10
C7905,F,25,20대,M,Y,서초구,2018,64,3,16,10,13
C7906,F,56,50대,M,N,강남구,2018,27,2,8,5,7
C7907,F,27,20대,S,N,강남구,2018,14,5,14,8,13
C7908,M,48,40대,M,N,강남구,2018,23,2,10,7,8
C7909,M,49,40대,M,N,서초구,2018,47,3,10,7,9
C7910,F,40,40대,M,Y,양천구,2018,49,1,14,8,11
C7911,F,31,30대,S,N,강남구,2018,24,5,7,6,7
C7912,M,22,20대,S,N,광진구,2018,74,4,11,9,11
C7913,M,19,10대,S,N,서대문구,2018,2,4,10,6,10
C7914,F,44,40대,M,Y,송파구,2018,38,4,17,10,13
C7915,F,25,20대,M,Y,관악구,2018,52,3,17,10,16
C7916,M,46,40대,S,N,광진구,2018,69,1,6,6,6
C7917,F,27,20대,M,Y,용산구,2018,8,5,15,10,13
C7918,M,38,30대,M,N,송파구,2018,71,4,11,7,10
C7919,M,60,60대,S,N,용산구,2018,36,2,5,4,5
C7920,M,30,30대,S,N,용산구,2018,21,5,8,6,6
C7921,F,21,20대,M,N,용산구,2018,7,5,8,6,8
C7922,F,19,10대,S,N,송파구,2018,73,4,11,7,10
C7923,F,23,20대,M,Y,광진구,2018,93,4,22,9,17
C7924,F,34,30대,M,Y,강남구,2018,18,5,19,9,14
C7925,M,55,50대,M,Y,서대문구,2018,37,2,19,9,15
C7926,F,56,50대,S,N,강남구,2018,28,2,11,8,7
C7927,M,37,30대,S,N,마포구,2018,97,1,8,7,7
C7928,M,38,30대,M,N,동작구,2018,56,3,10,6,9
C7929,M,29,20대,S,N,용산구,2018,1,5,12,8,9
C7930,M,20,20대,S,N,용산구,2018,1,5,5,4,5
C7931,M,31,30대,M,Y,광진구,2018,71,4,14,9,12
C7932,F,22,20대,M,N,서대문구,2018,78,4,12,8,11
C7933,F,23,20대,M,N,서초구,2018,64,3,6,4,6
C7934,M,54,50대,S,N,강남구,2018,28,2,9,7,9
C7935,M,45,40대,M,Y,강남구,2018,30,2,12,9,11
C7936,F,36,30대,M,Y,광진구,2018,94,4,11,8,8
C7937,M,47,40대,M,Y,강남구,2018,30,2,12,7,11
C7938,M,58,50대,S,N,서대문구,2018,34,2,11,6,10
C7939,M,66,60대,S,N,강남구,2018,28,2,9,7,8
C7940,M,30,30대,M,Y,강남구,2018,20,5,13,8,12
C7941,F,21,20대,M,Y,서대문구,2018,77,4,21,11,18
C7942,F,42,40대,M,Y,동작구,2018,48,3,12,8,12
C7943,M,23,20대,M,N,서대문구,2018,10,4,8,6,7
C7944,F,24,20대,S,N,광진구,2018,75,4,15,9,11
C7945,M,25,20대,S,N,강남구,2018,13,5,10,6,9
C7946,M,26,20대,M,Y,송파구,2018,76,4,11,9,11
C7947,F,37,30대,S,N,동작구,2018,57,3,10,6,10
C7948,F,38,30대,S,N,양천구,2018,98,1,7,6,6
C7949,F,49,40대,M,Y,강남구,2018,29,2,13,10,12
C7950,F,40,40대,M,N,용산구,2018,39,2,14,10,13
C7951,M,31,30대,M,Y,용산구,2018,16,5,19,11,17
C7952,M,22,20대,S,N,관악구,2018,61,3,8,6,7
C7953,F,23,20대,M,N,동작구,2018,53,3,20,10,13
C7954,F,24,20대,S,N,마포구,2018,90,1,19,9,17
C7955,M,25,20대,M,Y,양천구,2018,59,1,15,9,12
C7956,M,46,40대,M,N,송파구,2018,69,4,11,7,11
C7957,F,47,40대,M,N,마포구,2018,99,1,8,5,8
C7958,M,38,30대,S,N,용산구,2018,21,5,11,7,10
C7959,F,49,40대,M,Y,강남구,2018,29,2,14,7,12
C7960,M,20,20대,M,N,동작구,2018,53,3,7,5,6
C7961,F,21,20대,M,N,강남구,2018,12,5,12,7,12
C7962,F,42,40대,M,Y,용산구,2018,40,2,18,11,14
C7963,F,33,30대,S,N,용산구,2018,3,5,13,7,12
C7964,F,24,20대,S,N,관악구,2018,61,3,19,10,16
C7965,F,55,50대,M,Y,광진구,2018,83,1,15,10,12
C7966,M,56,50대,M,Y,용산구,2018,31,2,16,8,12
C7967,M,27,20대,S,N,강남구,2018,13,5,13,9,11
C7968,F,38,30대,S,N,마포구,2018,98,1,12,8,11
C7969,F,59,50대,S,N,마포구,2018,84,1,9,6,9
C7970,M,20,20대,M,N,용산구,2018,10,5,7,6,7
C7971,F,21,20대,M,Y,마포구,2018,92,1,18,9,15
C7972,M,22,20대,S,N,송파구,2018,72,4,7,5,7
C7973,M,53,50대,S,N,서초구,2018,46,3,8,5,7
C7974,F,34,30대,S,N,광진구,2018,68,4,9,6,9
C7975,M,45,40대,M,Y,서대문구,2018,44,2,12,9,10
C7976,M,46,40대,S,N,강남구,2018,23,2,4,4,4
C7977,M,37,30대,M,Y,광진구,2018,71,4,19,9,16
C7978,F,38,30대,S,N,관악구,2018,63,3,15,8,11
C7979,F,39,30대,M,Y,용산구,2018,17,5,14,10,10
C7980,M,20,20대,S,N,송파구,2018,72,4,10,7,10
C7981,M,21,20대,M,Y,서대문구,2018,9,4,16,8,13
C7982,M,32,30대,S,N,송파구,2018,69,4,8,7,7
C7983,M,53,50대,M,Y,용산구,2018,31,2,13,8,10
C7984,F,34,30대,M,Y,송파구,2018,82,4,16,8,11
C7985,M,35,30대,M,N,용산구,2018,6,5,10,7,7
C7986,F,56,50대,M,N,관악구,2018,47,3,12,10,11
C7987,F,37,30대,S,Y,강남구,2018,24,5,10,9,8
C7988,F,38,30대,M,N,송파구,2018,80,4,7,6,7
C7989,F,60,60대,S,N,용산구,2018,36,2,9,8,9
C7990,F,30,30대,S,N,광진구,2018,68,4,12,8,12
C7991,F,21,20대,S,N,서대문구,2018,4,4,9,6,9
C7992,F,32,30대,M,Y,양천구,2018,59,1,18,10,18
C7993,F,23,20대,M,Y,광진구,2018,93,4,15,8,13
C7994,M,24,20대,S,N,용산구,2018,1,5,7,5,7
C7995,F,35,30대,M,N,마포구,2018,91,1,5,4,5
C7996,M,46,40대,M,N,강남구,2018,23,2,9,7,9
C7997,M,27,20대,M,Y,양천구,2018,59,1,21,10,18
C7998,F,58,50대,M,N,광진구,2018,87,1,10,7,10
C7999,F,49,40대,M,Y,서대문구,2018,41,2,14,10,14
