customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,movie_watched,movie_watched_no_dup,scribe_total,repeat_mov,ClusterHierarchical,ClusterKmeans
C7418,F,58,50대,M,N,강남구,2017,19,16,15,3,113,4
C7419,M,64,60대,S,N,마포구,2017,18,18,15,0,147,4
C7420,F,20,20대,M,N,마포구,2017,24,19,13,5,125,4
C7421,F,18,10대,S,N,송파구,2017,18,17,14,1,104,4
C7422,M,22,20대,S,N,송파구,2017,17,17,10,0,89,4
C7423,F,23,20대,S,N,용산구,2017,20,19,11,1,93,4
C7424,M,24,20대,S,N,강남구,2017,20,16,13,4,111,4
C7425,F,45,40대,M,N,광진구,2017,33,29,15,4,447,2
C7426,F,56,50대,S,N,송파구,2017,22,19,13,3,99,4
C7427,F,37,30대,S,N,광진구,2017,20,13,15,7,137,4
C7428,F,38,30대,M,Y,용산구,2017,37,19,19,18,512,2
C7429,M,39,30대,M,Y,서초구,2017,31,24,17,7,490,2
C7430,F,20,20대,S,N,송파구,2017,23,19,14,4,105,2
C7431,F,31,30대,M,Y,양천구,2017,42,30,21,12,474,2
C7432,F,22,20대,S,N,관악구,2017,20,17,13,3,143,4
C7433,M,23,20대,S,N,송파구,2017,17,13,10,4,83,4
C7434,M,24,20대,M,N,관악구,2017,19,16,15,3,142,4
C7435,M,35,30대,S,N,강남구,2017,15,13,11,2,80,4
C7436,M,56,50대,M,N,서초구,2017,23,20,14,3,123,2
C7437,F,37,30대,S,N,관악구,2017,16,14,10,2,67,4
C7438,F,28,20대,M,Y,광진구,2017,33,20,19,13,510,2
C7439,F,49,40대,M,Y,마포구,2017,30,24,18,6,424,2
C7440,M,20,20대,M,N,용산구,2017,16,14,14,2,101,4
C7441,M,31,30대,M,Y,양천구,2017,25,20,18,5,131,2
C7442,M,32,30대,M,Y,용산구,2017,31,24,18,7,398,2
C7443,M,23,20대,S,N,마포구,2017,19,14,12,5,84,4
C7444,F,54,50대,M,Y,마포구,2017,30,23,18,7,424,2
C7445,F,35,30대,S,N,용산구,2017,18,14,10,4,69,4
C7446,F,26,20대,S,N,마포구,2017,32,22,19,10,494,2
C7447,F,37,30대,S,N,용산구,2017,16,13,12,3,80,4
C7448,M,58,50대,M,N,강남구,2017,17,14,11,3,79,4
C7449,F,66,60대,S,N,용산구,2017,17,17,13,0,98,4
C7450,M,20,20대,S,N,마포구,2017,21,16,13,5,136,4
C7451,F,51,50대,M,N,용산구,2017,15,12,12,3,79,4
C7452,F,52,50대,M,Y,송파구,2017,27,21,16,6,126,2
C7453,F,23,20대,S,N,용산구,2017,20,16,13,4,111,4
C7454,M,24,20대,S,N,마포구,2017,24,17,18,7,128,2
C7455,M,35,30대,M,N,마포구,2017,19,14,13,5,84,4
C7456,M,46,40대,S,N,관악구,2017,18,17,15,1,149,4
C7457,F,37,30대,S,N,광진구,2017,15,12,12,3,83,4
C7458,M,38,30대,S,N,동작구,2017,13,11,9,2,58,4
C7459,F,59,50대,M,N,강남구,2017,23,21,15,2,437,2
C7460,F,20,20대,S,N,관악구,2017,20,15,12,5,133,4
C7461,M,41,40대,M,Y,양천구,2017,34,28,20,6,356,2
C7462,M,22,20대,S,N,서대문구,2017,16,16,11,0,89,4
C7463,M,43,40대,M,Y,용산구,2017,27,26,15,1,448,2
C7464,F,34,30대,M,Y,강남구,2017,30,19,21,11,500,2
C7465,M,55,50대,S,N,서초구,2017,18,17,15,1,149,4
C7466,M,56,50대,M,N,강남구,2017,20,17,15,3,113,4
C7467,F,57,50대,M,Y,광진구,2017,28,20,20,8,401,2
C7468,M,38,30대,S,N,관악구,2017,22,21,16,1,122,2
C7469,F,49,40대,S,N,광진구,2017,25,17,19,8,415,2
C7470,F,40,40대,M,Y,용산구,2017,40,21,22,19,470,2
C7471,F,51,50대,M,Y,동작구,2017,29,18,16,11,517,2
C7472,M,22,20대,M,Y,서초구,2017,36,22,21,14,520,2
C7473,F,33,30대,M,Y,광진구,2017,44,28,21,16,465,2
C7474,M,24,20대,M,N,양천구,2017,14,12,10,2,61,4
C7475,M,35,30대,S,N,서대문구,2017,21,16,15,5,118,4
C7476,M,36,30대,S,N,동작구,2017,15,13,14,2,140,4
C7477,F,47,40대,M,N,서대문구,2017,32,25,20,7,384,2
C7478,F,38,30대,M,N,용산구,2017,30,22,18,8,399,2
C7479,F,61,60대,M,N,마포구,2017,21,15,17,6,138,4
C7480,F,40,40대,M,N,용산구,2017,18,16,14,2,113,4
C7481,M,21,20대,S,N,용산구,2017,16,14,12,2,101,4
C7482,F,42,40대,M,Y,서대문구,2017,36,24,17,12,507,2
C7483,F,33,30대,M,Y,서초구,2017,30,19,20,11,521,2
C7484,M,24,20대,M,N,송파구,2017,16,15,12,1,89,4
C7485,M,35,30대,S,N,강남구,2017,19,16,12,3,111,4
C7486,M,26,20대,M,Y,강남구,2017,32,24,18,8,398,2
C7487,M,37,30대,S,N,관악구,2017,20,16,13,4,143,4
C7488,M,38,30대,M,N,용산구,2017,13,10,12,3,80,4
C7489,F,18,10대,S,N,서초구,2017,28,18,17,10,518,2
C7490,F,30,30대,M,Y,동작구,2017,34,21,20,13,520,2
C7491,F,31,30대,S,N,강남구,2017,21,20,14,1,96,4
C7492,M,52,50대,M,Y,광진구,2017,32,24,18,8,489,2
C7493,F,33,30대,M,Y,송파구,2017,31,20,16,11,514,2
C7494,M,54,50대,M,N,송파구,2017,12,12,8,0,39,4
C7495,M,35,30대,S,N,서대문구,2017,21,15,13,6,118,4
C7496,M,46,40대,M,N,관악구,2017,19,16,16,3,142,4
C7497,M,57,50대,M,Y,마포구,2017,29,24,15,5,426,2
C7498,F,28,20대,M,Y,용산구,2017,31,22,20,9,408,2
C7499,M,29,20대,S,N,동작구,2017,12,11,8,1,58,4
C7500,M,40,40대,S,N,관악구,2017,17,15,13,2,140,4
C7501,F,21,20대,S,N,광진구,2017,29,25,19,4,422,2
C7502,F,32,30대,M,N,서초구,2017,26,21,16,5,123,2
C7503,F,43,40대,M,N,마포구,2017,19,19,13,0,147,4
C7504,M,34,30대,M,N,용산구,2017,13,12,13,1,101,4
C7505,M,35,30대,S,N,송파구,2017,16,13,11,3,83,4
C7506,M,26,20대,M,Y,광진구,2017,34,20,18,14,510,2
C7507,M,57,50대,M,Y,송파구,2017,33,23,17,10,507,2
C7508,M,38,30대,M,N,서대문구,2017,24,14,18,10,523,2
C7509,F,29,20대,M,N,동작구,2017,28,21,19,7,488,2
C7510,F,20,20대,S,N,송파구,2017,17,15,11,2,89,4
C7511,M,21,20대,S,N,광진구,2017,17,15,13,2,106,4
C7512,F,22,20대,S,N,강남구,2017,25,19,17,6,412,2
C7513,F,43,40대,S,N,광진구,2017,15,11,10,4,81,4
C7514,M,54,50대,M,N,강남구,2017,14,13,10,1,78,4
C7515,F,25,20대,S,N,강남구,2017,26,21,12,5,434,2
C7516,F,46,40대,M,N,강남구,2017,27,23,15,4,438,2
C7517,M,47,40대,M,Y,강남구,2017,32,27,19,5,455,2
C7518,M,48,40대,M,Y,마포구,2017,36,27,19,9,489,2
C7519,F,39,30대,S,N,용산구,2017,19,15,13,4,111,4
C7520,F,30,30대,M,N,광진구,2017,25,20,17,5,406,2
C7521,M,31,30대,M,Y,용산구,2017,27,19,16,8,417,2
C7522,M,22,20대,S,N,동작구,2017,14,12,8,2,58,4
C7523,M,23,20대,S,N,관악구,2017,21,16,15,5,142,4
C7524,F,24,20대,S,N,광진구,2017,20,16,12,4,136,4
C7525,F,25,20대,S,N,강남구,2017,20,16,13,4,111,4
C7526,M,36,30대,M,Y,관악구,2017,35,27,18,8,491,2
C7527,M,27,20대,S,N,광진구,2017,24,19,13,5,125,4
C7528,M,38,30대,M,N,용산구,2017,17,15,11,2,95,4
C7529,F,62,60대,S,N,서대문구,2017,25,21,16,4,439,2
C7530,M,40,40대,M,N,서대문구,2017,21,19,12,2,92,4
C7531,F,51,50대,M,Y,서대문구,2017,41,27,21,14,469,2
C7532,F,32,30대,M,Y,서대문구,2017,40,23,19,17,471,2
C7533,M,53,50대,M,N,용산구,2017,19,16,13,3,113,4
C7534,M,54,50대,M,N,용산구,2017,23,20,15,3,437,2
C7535,F,25,20대,S,N,관악구,2017,34,17,17,17,519,2
C7536,F,36,30대,S,N,용산구,2017,24,16,15,8,417,4
C7537,F,57,50대,M,N,강남구,2017,23,19,15,4,411,2
C7538,M,28,20대,S,N,강남구,2017,30,18,16,12,515,2
C7539,F,29,20대,M,N,양천구,2017,17,13,13,4,84,4
C7540,F,40,40대,M,Y,용산구,2017,36,30,17,6,305,2
C7541,M,21,20대,S,N,서초구,2017,22,21,17,1,122,2
C7542,M,32,30대,M,Y,동작구,2017,30,26,17,4,430,2
C7543,F,53,50대,M,N,용산구,2017,24,18,17,6,419,2
C7544,F,24,20대,M,N,송파구,2017,18,15,14,3,107,4
C7545,M,45,40대,M,Y,광진구,2017,34,26,19,8,489,2
C7546,F,56,50대,M,N,동작구,2017,30,25,18,5,430,2
C7547,M,47,40대,M,Y,서초구,2017,26,23,17,3,427,2
C7548,M,28,20대,M,Y,용산구,2017,32,25,17,7,398,2
C7549,M,61,60대,S,N,관악구,2017,18,15,15,3,141,4
C7550,F,20,20대,S,N,서대문구,2017,18,18,12,0,93,4
C7551,F,31,30대,M,Y,서초구,2017,38,24,17,14,475,2
C7552,M,52,50대,S,N,강남구,2017,20,13,14,7,115,4
C7553,M,43,40대,S,N,동작구,2017,14,12,12,2,139,4
C7554,F,24,20대,S,N,용산구,2017,20,18,13,2,93,4
C7555,F,35,30대,M,Y,관악구,2017,43,25,20,18,479,2
C7556,M,46,40대,S,N,서초구,2017,22,19,16,3,120,2
C7557,M,47,40대,M,Y,마포구,2017,30,25,17,5,425,2
C7558,M,58,50대,M,N,강남구,2017,24,19,15,5,411,2
C7559,F,39,30대,S,N,관악구,2017,21,16,14,5,143,4
C7560,F,40,40대,M,Y,서대문구,2017,33,25,19,8,384,2
C7561,F,21,20대,M,N,강남구,2017,24,19,19,5,412,2
C7562,M,22,20대,S,N,관악구,2017,17,15,12,2,140,4
C7563,F,43,40대,S,N,강남구,2017,35,22,20,13,511,2
C7564,M,24,20대,M,N,용산구,2017,17,14,13,3,101,4
C7565,F,35,30대,M,N,강남구,2017,23,18,15,5,413,2
C7566,M,46,40대,M,N,강남구,2017,14,13,11,1,78,4
C7567,F,47,40대,M,N,동작구,2017,31,24,17,7,490,2
C7568,F,38,30대,S,N,서대문구,2017,16,14,11,2,75,4
C7569,F,60,60대,S,N,광진구,2017,18,17,14,1,99,4
C7570,M,50,50대,S,N,강남구,2017,13,10,11,3,79,4
C7571,M,51,50대,M,N,관악구,2017,16,14,10,2,67,4
C7572,M,22,20대,S,N,강남구,2017,16,13,11,3,80,4
C7573,M,33,30대,S,N,서초구,2017,21,19,14,2,149,4
C7574,M,24,20대,M,Y,서초구,2017,43,30,21,13,473,2
C7575,F,45,40대,M,Y,광진구,2017,31,22,19,9,497,2
C7576,F,36,30대,M,Y,마포구,2017,34,25,18,9,489,2
C7577,M,37,30대,S,N,마포구,2017,24,17,16,7,127,2
C7578,F,19,10대,S,N,송파구,2017,20,17,14,3,105,4
C7579,F,63,60대,M,N,송파구,2017,18,17,14,1,99,4
C7580,F,20,20대,M,Y,용산구,2017,42,27,20,15,468,2
C7581,M,21,20대,S,N,서대문구,2017,20,17,16,3,103,4
C7582,F,42,40대,M,Y,용산구,2017,38,27,17,11,367,2
C7583,F,43,40대,M,Y,동작구,2017,33,21,21,12,520,2
C7584,M,24,20대,M,N,광진구,2017,15,14,11,1,89,4
C7585,F,25,20대,M,Y,서대문구,2017,29,19,16,10,514,2
C7586,F,36,30대,M,N,마포구,2017,19,15,12,4,135,4
C7587,F,37,30대,M,Y,마포구,2017,40,26,19,14,477,2
C7588,M,38,30대,M,N,동작구,2017,22,18,14,4,151,4
C7589,M,49,40대,M,Y,강남구,2017,38,25,20,13,505,2
C7590,M,50,50대,M,N,강남구,2017,22,20,19,2,443,2
C7591,F,41,40대,M,N,서대문구,2017,30,24,18,6,395,2
C7592,F,42,40대,M,Y,강남구,2017,29,22,19,7,396,2
C7593,F,33,30대,M,N,마포구,2017,23,17,12,6,136,4
C7594,F,24,20대,S,N,광진구,2017,27,22,17,5,392,2
C7595,F,45,40대,M,Y,서대문구,2017,31,21,18,10,506,2
C7596,M,36,30대,M,N,마포구,2017,23,19,13,4,125,4
C7597,F,27,20대,M,N,용산구,2017,24,20,14,4,434,2
C7598,F,28,20대,M,Y,송파구,2017,22,17,13,5,105,4
C7599,F,49,40대,M,N,양천구,2017,25,21,16,4,131,2
C7600,F,30,30대,M,Y,동작구,2017,33,18,19,15,519,2
C7601,M,21,20대,M,Y,강남구,2017,24,18,15,6,413,2
C7602,M,22,20대,S,N,강남구,2017,19,16,15,3,110,4
C7603,M,33,30대,M,Y,광진구,2017,28,20,15,8,126,2
C7604,F,18,10대,S,N,용산구,2017,24,21,14,3,434,2
C7605,F,35,30대,M,N,관악구,2017,20,16,13,4,143,4
C7606,F,19,10대,S,N,서초구,2017,13,13,10,0,66,4
C7607,M,27,20대,M,Y,송파구,2017,24,21,15,3,433,2
C7608,M,48,40대,M,Y,관악구,2017,29,25,18,4,430,2
C7609,F,59,50대,M,Y,용산구,2017,36,25,21,11,505,2
C7610,M,40,40대,S,N,관악구,2017,15,13,13,2,140,4
C7611,M,31,30대,S,N,강남구,2017,16,13,11,3,80,4
C7612,M,42,40대,M,Y,마포구,2017,33,25,18,8,489,2
C7613,F,23,20대,S,N,용산구,2017,18,17,12,1,93,4
C7614,M,44,40대,M,Y,용산구,2017,36,24,20,12,505,2
C7615,M,25,20대,M,Y,서대문구,2017,32,20,18,12,513,2
C7616,F,46,40대,M,N,강남구,2017,19,14,12,5,71,4
C7617,F,27,20대,M,Y,마포구,2017,45,27,21,18,465,2
C7618,F,28,20대,S,N,강남구,2017,29,18,15,11,515,2
C7619,M,29,20대,S,N,강남구,2017,20,17,15,3,110,4
C7620,M,20,20대,S,N,강남구,2017,19,18,14,1,109,4
C7621,F,31,30대,M,N,송파구,2017,17,16,10,1,89,4
C7622,M,52,50대,M,N,양천구,2017,14,10,10,4,14,4
C7623,M,23,20대,S,N,양천구,2017,19,16,11,3,146,4
C7624,F,44,40대,M,N,양천구,2017,27,19,16,8,516,2
C7625,M,25,20대,M,Y,마포구,2017,25,19,15,6,126,2
C7626,M,46,40대,M,N,강남구,2017,19,19,14,0,96,4
C7627,F,27,20대,M,Y,강남구,2017,39,25,19,14,472,2
C7628,M,58,50대,S,N,강남구,2017,18,15,13,3,113,4
C7629,M,29,20대,M,N,서대문구,2017,21,16,15,5,118,4
C7630,F,30,30대,S,N,강남구,2017,22,18,17,4,110,2
C7631,M,21,20대,M,Y,서대문구,2017,33,22,18,11,497,2
C7632,M,32,30대,M,N,용산구,2017,22,17,14,5,116,4
C7633,F,33,30대,M,Y,서대문구,2017,37,22,18,15,511,2
C7634,F,24,20대,M,N,양천구,2017,16,15,12,1,106,4
C7635,M,45,40대,M,Y,강남구,2017,41,25,16,16,472,2
C7636,M,46,40대,S,N,광진구,2017,21,20,15,1,97,2
C7637,M,27,20대,M,Y,송파구,2017,32,23,17,9,400,2
C7638,F,48,40대,S,N,동작구,2017,20,15,13,5,135,4
C7639,F,59,50대,M,N,광진구,2017,24,22,16,2,435,2
C7640,M,20,20대,S,N,서대문구,2017,15,14,13,1,101,4
C7641,F,41,40대,S,N,용산구,2017,27,22,17,5,439,2
C7642,M,22,20대,M,N,강남구,2017,14,12,11,2,80,4
C7643,M,23,20대,M,Y,송파구,2017,28,23,16,5,393,2
C7644,M,34,30대,M,Y,관악구,2017,38,27,20,11,474,2
C7645,F,55,50대,M,N,송파구,2017,14,13,12,1,87,4
C7646,M,46,40대,M,Y,양천구,2017,28,25,18,3,429,2
C7647,M,37,30대,S,N,송파구,2017,15,14,15,1,108,4
C7648,F,48,40대,S,N,광진구,2017,22,19,16,3,132,2
C7649,F,59,50대,M,N,광진구,2017,27,24,15,3,435,2
C7650,M,20,20대,S,N,송파구,2017,16,16,12,0,89,4
C7651,F,21,20대,S,N,양천구,2017,23,20,15,3,132,2
C7652,M,22,20대,S,N,서대문구,2017,23,21,16,2,432,2
C7653,F,43,40대,M,N,광진구,2017,19,18,13,1,147,4
C7654,M,24,20대,M,N,서대문구,2017,18,17,12,1,93,4
C7655,F,35,30대,S,N,동작구,2017,19,15,14,4,143,4
C7656,F,46,40대,S,N,마포구,2017,17,13,12,4,84,4
C7657,F,37,30대,S,N,서대문구,2017,23,20,17,3,431,2
C7658,F,38,30대,S,N,양천구,2017,26,20,17,6,131,2
C7659,F,66,60대,S,N,광진구,2017,14,14,10,0,88,4
C7660,M,20,20대,S,N,강남구,2017,15,13,14,2,100,4
C7661,M,21,20대,M,N,용산구,2017,22,16,15,6,118,4
C7662,F,22,20대,M,N,광진구,2017,19,16,14,3,107,4
C7663,M,33,30대,M,Y,용산구,2017,31,24,15,7,397,2
C7664,M,34,30대,M,Y,용산구,2017,26,23,17,3,393,2
C7665,F,45,40대,M,Y,동작구,2017,38,30,22,8,347,2
C7666,M,46,40대,M,N,송파구,2017,17,13,12,4,84,4
C7667,F,37,30대,S,N,광진구,2017,29,22,17,7,392,2
C7668,M,48,40대,M,N,동작구,2017,21,19,15,2,152,2
C7669,F,29,20대,M,N,용산구,2017,23,20,15,3,434,2
C7670,M,40,40대,M,Y,용산구,2017,36,28,20,8,370,2
C7671,F,41,40대,M,Y,서초구,2017,27,21,14,6,123,2
C7672,M,32,30대,S,N,서초구,2017,15,14,13,1,140,4
C7673,F,23,20대,M,N,송파구,2017,18,17,11,1,89,4
C7674,M,44,40대,M,N,송파구,2017,8,6,8,2,8,4
C7675,F,35,30대,S,N,서초구,2017,21,17,17,4,119,2
C7676,F,26,20대,S,N,송파구,2017,21,18,14,3,105,4
C7677,M,27,20대,M,Y,송파구,2017,32,22,18,10,497,2
C7678,F,58,50대,M,N,마포구,2017,15,14,11,1,88,4
C7679,M,65,60대,S,N,양천구,2017,19,17,13,2,148,4
C7680,M,50,50대,M,N,용산구,2017,20,17,11,3,92,4
C7681,F,41,40대,S,N,송파구,2017,20,20,14,0,97,4
C7682,F,22,20대,M,Y,송파구,2018,18,16,9,2,91,4
C7683,F,43,40대,M,Y,송파구,2018,12,11,9,1,39,4
C7684,F,24,20대,M,Y,용산구,2018,17,13,9,4,74,4
C7685,F,45,40대,S,Y,마포구,2018,16,12,10,4,81,4
C7686,M,26,20대,S,N,용산구,2018,11,10,8,1,53,4
C7687,F,27,20대,M,Y,서대문구,2018,16,14,8,2,74,4
C7688,F,48,40대,M,Y,강남구,2018,16,13,9,3,68,4
C7689,M,49,40대,M,Y,강남구,2018,15,14,9,1,78,4
C7690,F,30,30대,M,Y,마포구,2018,18,13,9,5,82,4
C7691,F,51,50대,M,Y,용산구,2018,18,17,10,1,94,4
C7692,M,22,20대,M,N,양천구,2018,7,6,5,1,1,4
C7693,F,53,50대,S,N,광진구,2018,6,5,5,1,5,4
C7694,F,24,20대,M,N,서대문구,2018,11,10,9,1,46,4
C7695,F,35,30대,M,N,마포구,2018,9,9,7,0,13,4
C7696,F,46,40대,M,N,서대문구,2018,11,11,8,0,39,4
C7697,M,27,20대,S,N,강남구,2018,10,8,6,2,26,4
C7698,M,28,20대,S,N,광진구,2018,9,7,6,2,9,4
C7699,M,29,20대,S,N,용산구,2018,10,9,7,1,25,4
C7700,M,40,40대,M,Y,용산구,2018,12,10,9,2,41,4
C7701,M,21,20대,S,N,용산구,2018,9,6,6,3,26,4
C7702,F,52,50대,S,N,양천구,2018,10,9,6,1,10,4
C7703,F,43,40대,M,N,용산구,2018,12,10,7,2,40,4
C7704,M,54,50대,M,N,서초구,2018,9,8,6,1,19,4
C7705,M,35,30대,S,N,양천구,2018,10,10,9,0,59,4
C7706,F,56,50대,M,N,강남구,2018,10,9,7,1,33,4
C7707,M,27,20대,M,Y,서대문구,2018,15,8,7,7,49,4
C7708,M,48,40대,S,N,강남구,2018,5,5,5,0,30,4
C7709,F,29,20대,S,N,강남구,2018,12,11,7,1,55,4
C7710,F,20,20대,S,N,서초구,2018,12,11,8,1,58,4
C7711,F,31,30대,M,Y,마포구,2018,13,11,8,2,59,4
C7712,F,32,30대,M,Y,강남구,2018,16,13,9,3,68,4
C7713,F,33,30대,M,Y,송파구,2018,13,11,8,2,45,4
C7714,F,44,40대,M,Y,서대문구,2018,11,9,9,2,41,4
C7715,F,25,20대,S,N,강남구,2018,12,11,9,1,53,4
C7716,F,26,20대,M,N,마포구,2018,9,7,7,2,9,4
C7717,M,37,30대,S,N,서대문구,2018,14,9,8,5,49,4
C7718,M,38,30대,S,N,서초구,2018,6,6,5,0,4,4
C7719,F,49,40대,M,N,서초구,2018,9,8,6,1,19,4
C7720,M,20,20대,M,N,마포구,2018,5,5,4,0,6,4
C7721,M,21,20대,M,N,서대문구,2018,6,5,5,1,32,4
C7722,M,22,20대,S,N,양천구,2018,10,7,7,3,9,4
C7723,F,23,20대,S,N,서초구,2018,10,10,7,0,21,4
C7724,M,24,20대,S,N,용산구,2018,11,10,9,1,53,4
C7725,M,35,30대,S,N,서초구,2018,5,5,5,0,4,4
C7726,M,26,20대,M,Y,용산구,2018,20,16,10,4,95,4
C7727,M,47,40대,M,Y,강남구,2018,12,10,8,2,56,4
C7728,F,38,30대,S,N,송파구,2018,11,10,8,1,45,4
C7729,F,66,60대,M,N,용산구,2018,8,8,6,0,37,4
C7730,F,40,40대,M,Y,관악구,2018,14,13,10,1,67,4
C7731,F,51,50대,M,N,송파구,2018,4,4,3,0,7,4
C7732,M,32,30대,M,N,강남구,2018,9,9,7,0,23,4
C7733,F,23,20대,M,N,동작구,2018,12,11,7,1,58,4
C7734,M,24,20대,S,N,송파구,2018,5,4,4,1,6,4
C7735,M,55,50대,M,N,서대문구,2018,5,5,5,0,5,4
C7736,F,46,40대,M,N,용산구,2018,10,10,7,0,40,4
C7737,F,37,30대,M,N,광진구,2018,9,9,6,0,13,4
C7738,F,38,30대,S,N,용산구,2018,13,11,11,2,80,4
C7739,F,59,50대,M,N,관악구,2018,14,11,9,3,63,4
C7740,F,40,40대,M,Y,동작구,2018,14,13,9,1,67,4
C7741,M,21,20대,M,N,동작구,2018,18,12,12,6,134,4
C7742,F,32,30대,S,N,송파구,2018,12,11,6,1,47,4
C7743,F,23,20대,M,N,강남구,2018,10,8,8,2,27,4
C7744,F,24,20대,S,N,강남구,2018,10,10,9,0,53,4
C7745,F,45,40대,M,Y,양천구,2018,11,8,6,3,17,4
C7746,M,46,40대,M,Y,동작구,2018,16,14,9,2,62,4
C7747,F,37,30대,S,N,광진구,2018,9,9,6,0,13,4
C7748,F,58,50대,M,Y,관악구,2018,16,13,9,3,63,4
C7749,M,65,60대,S,N,용산구,2018,7,6,5,1,30,4
C7750,M,30,30대,M,N,마포구,2018,10,8,7,2,9,4
C7751,M,31,30대,M,Y,강남구,2018,18,13,9,5,70,4
C7752,M,22,20대,M,Y,강남구,2018,14,11,9,3,52,4
C7753,M,33,30대,M,Y,용산구,2018,13,10,10,3,52,4
C7754,M,24,20대,S,N,강남구,2018,6,6,6,0,28,4
C7755,F,55,50대,S,N,광진구,2018,10,10,6,0,10,4
C7756,F,46,40대,M,Y,강남구,2018,11,11,7,0,57,4
C7757,F,47,40대,S,N,강남구,2018,12,10,9,2,54,4
C7758,M,28,20대,M,Y,마포구,2018,19,16,9,3,91,4
C7759,M,61,60대,S,N,강남구,2018,14,9,9,5,50,4
C7760,F,50,50대,S,N,송파구,2018,8,7,6,1,36,4
C7761,F,51,50대,S,N,송파구,2018,11,10,6,1,40,4
C7762,M,52,50대,S,N,용산구,2018,9,9,9,0,42,4
C7763,F,23,20대,S,N,송파구,2018,13,10,9,3,82,4
C7764,F,24,20대,M,Y,용산구,2018,14,12,7,2,55,4
C7765,M,35,30대,S,N,강남구,2018,8,7,5,1,28,4
C7766,M,46,40대,S,N,서초구,2018,7,7,5,0,3,4
C7767,M,37,30대,M,N,서대문구,2018,8,8,7,0,35,4
C7768,F,58,50대,M,Y,서대문구,2018,15,11,8,4,44,4
C7769,M,39,30대,S,N,용산구,2018,10,8,7,2,35,4
C7770,F,40,40대,M,Y,동작구,2018,14,14,10,0,67,4
C7771,M,41,40대,M,N,동작구,2018,11,9,8,2,18,4
C7772,F,52,50대,M,Y,용산구,2018,18,17,9,1,94,4
C7773,M,43,40대,M,Y,용산구,2018,11,10,8,1,41,4
C7774,F,54,50대,M,N,강남구,2018,8,8,7,0,33,4
C7775,M,35,30대,M,N,서대문구,2018,14,9,9,5,49,4
C7776,F,36,30대,M,Y,광진구,2018,16,11,9,5,82,4
C7777,M,47,40대,M,N,광진구,2018,9,9,6,0,13,4
C7778,F,58,50대,M,N,강남구,2018,15,11,9,4,51,4
C7779,F,49,40대,M,Y,강남구,2018,10,10,8,0,23,4
C7780,F,20,20대,M,Y,용산구,2018,20,18,10,2,93,4
C7781,M,51,50대,M,N,마포구,2018,4,4,4,0,7,4
C7782,M,32,30대,M,N,강남구,2018,12,10,6,2,24,4
C7783,M,43,40대,M,Y,관악구,2018,17,17,10,0,145,4
C7784,F,24,20대,S,N,마포구,2018,10,9,8,1,20,4
C7785,M,45,40대,M,Y,강남구,2018,15,13,8,2,68,4
C7786,M,56,50대,M,Y,광진구,2018,13,13,8,0,39,4
C7787,M,37,30대,M,N,강남구,2018,10,10,6,0,24,4
C7788,F,38,30대,S,N,관악구,2018,8,6,5,2,1,4
C7789,F,39,30대,M,Y,송파구,2018,14,13,9,1,75,4
C7790,M,20,20대,S,N,송파구,2018,10,9,9,1,43,4
C7791,F,51,50대,M,N,동작구,2018,7,7,5,0,11,4
C7792,F,52,50대,M,N,송파구,2018,11,11,8,0,39,4
C7793,F,53,50대,M,Y,강남구,2018,10,8,7,2,33,4
C7794,F,34,30대,M,Y,강남구,2018,20,16,10,4,95,4
C7795,F,35,30대,S,N,광진구,2018,12,11,7,1,47,4
C7796,M,36,30대,S,N,용산구,2018,7,6,6,1,32,4
C7797,F,47,40대,M,N,강남구,2018,8,8,7,0,33,4
C7798,F,48,40대,M,Y,마포구,2018,11,11,9,0,59,4
C7799,M,66,60대,S,N,송파구,2018,7,7,4,0,5,4
C7800,F,40,40대,S,N,서대문구,2018,11,10,7,1,40,4
C7801,M,31,30대,M,Y,용산구,2018,12,11,9,1,56,4
C7802,M,32,30대,M,Y,서대문구,2018,14,11,9,3,52,4
C7803,M,23,20대,M,N,용산구,2018,5,5,4,0,31,4
C7804,F,54,50대,S,N,강남구,2018,7,7,4,0,37,4
C7805,M,25,20대,S,N,강남구,2018,11,10,9,1,53,4
C7806,F,36,30대,M,N,관악구,2018,9,9,8,0,21,4
C7807,M,57,50대,M,N,용산구,2018,7,6,7,1,33,4
C7808,F,38,30대,M,N,동작구,2018,7,6,5,1,1,4
C7809,F,39,30대,S,N,송파구,2018,14,13,10,1,75,4
C7810,F,40,40대,M,Y,용산구,2018,12,11,9,1,56,4
C7811,F,21,20대,M,N,양천구,2018,18,16,9,2,91,4
C7812,F,52,50대,M,Y,동작구,2018,14,14,8,0,65,4
C7813,F,33,30대,M,N,강남구,2018,8,8,7,0,25,4
C7814,F,24,20대,S,N,광진구,2018,14,10,9,4,82,4
C7815,M,45,40대,M,N,관악구,2018,10,10,6,0,21,4
C7816,F,46,40대,M,N,용산구,2018,17,14,9,3,69,4
C7817,F,37,30대,S,N,광진구,2018,15,12,9,3,82,4
C7818,M,38,30대,M,Y,송파구,2018,15,12,9,3,81,4
C7819,F,65,60대,M,N,송파구,2018,10,9,6,1,36,4
C7820,M,40,40대,S,N,서대문구,2018,9,9,6,0,35,4
C7821,F,21,20대,S,N,송파구,2018,8,7,4,1,29,4
